source,listing_key,title,url,location,image_url,first_seen,last_seen,times_seen,first_price,last_price,min_price,max_price,last_review_status,notes
Facebook Marketplace,https://www.facebook.com/marketplace/item/1185269690214513,Pioneer sound system,https://www.facebook.com/marketplace/item/1185269690214513,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/659088286_1368779911681512_7663015083334451175_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=ZMy81E6nt7gQ7kNvwGEEz6d&_nc_oc=Adqo9UIbFUm0ZWLbtCvtKYNqsLJloj2BFQz59ifu408pCwZv66skuu_cpw4KQWU5-Ukp1TG-XPgucRBQ4JBQr-cG&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af4ws-Thyyy5qu9YXgiqCwUBVkcypgcSgGpxvEocBQvBzA&oe=69FEBE3B,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,40.00,40.00,40.00,40.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/4281837308737222,(2) Pioneer CRSS12 Turntables and Pioneer S11 Mixer,https://www.facebook.com/marketplace/item/4281837308737222,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/670460897_925880147092399_9034212695211575143_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=eDhb7-7yo8IQ7kNvwFVm_xc&_nc_oc=Adoo32qy82eyxF6o7b7I2wJ7Iu_R8yLzxY3CR3crkVNBE-_OuZZ55Y1xFmT02ALD5atFX_blOGj3arklYC1hhUOI&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af7QBkBilS3LyMFlg1ujrlAave7CrTbf9sfFlM8t84CYvw&oe=69FEA5EE,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,5000.00,5000.00,5000.00,5000.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/4357695531186836,Vintage Pioneer speakers part 1,https://www.facebook.com/marketplace/item/4357695531186836,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/674914894_1498148668363317_8446592451165806521_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=caxSOcxdFE8Q7kNvwGZ9ERL&_nc_oc=AdrGBd5_HPBUWKV_5OcUjcHOK1NxV25XDs8FBT07Bo0rzjrfcoJ2tHNBGqqOF248kAcxltP13qkzv1HtSn_-jgAj&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af6_2JVSSaAiZF08NQ2kt8Qes-CWU_zfgCOUJWW7zMCn-g&oe=69FEB877,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,850.00,850.00,850.00,850.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1530178411635955,Pioneer SX-V900,https://www.facebook.com/marketplace/item/1530178411635955,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/593752347_2030335781086487_3330322833258906104_n.jpg?stp=c148.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=QqnDXZ6pVmEQ7kNvwH40dK9&_nc_oc=AdoksE5qByhSSucR1aXLOYtqfd-318B9lkw0Im_ZhPvUZDu5djtdlJCQH8dNyMCbM_oeUgaO0NGy_OVIg-Yi56Tu&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af75_41R6J2s-2ZMiSpB0Lm597jQT9GVwHvCOXXNBuCIbw&oe=69FE93E2,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,200.00,200.00,200.00,200.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1312158484130632,Dj controller sale,https://www.facebook.com/marketplace/item/1312158484130632,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/669779733_1871556656838008_5499591358115065417_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=ok1jbPdTGTIQ7kNvwH6emuX&_nc_oc=Adpn4dKU0pyeDL_xpJiWwf8hi_8X9xPt7VZiAJNBDsTRt7AU3fDUQOjyEm-G4s73GmUhpfYKBhp50SusfyrW_AD0&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af5JKXa5nExlcngvBVJedq1PiiBsmQ_LAIjlvax5H29MzQ&oe=69FEAA6E,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,10.00,10.00,10.00,10.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/2129979131091505,Pioneer Dvj-1000,https://www.facebook.com/marketplace/item/2129979131091505,"Atlanta, GA",https://scontent-bos5-1.xx.fbcdn.net/v/t39.84726-6/657744553_1455531092684001_1855948929801508896_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=rXxtXDV6m2YQ7kNvwEOJsM7&_nc_oc=Adq22Mix8LaHXQlVUnPqXLgQ7qaF0-EYC9RN-JfYQwklZBpqA61gzWrqoa7TeV_BwCiD1S-kpTP9ufRuRS5KnyEQ&_nc_zt=14&_nc_ht=scontent-bos5-1.xx&_nc_gid=te9vwTHKtsjmCXvlCs1FkQ&_nc_ss=72289&oh=00_Af5T9Q4tFI-xIuNRjGIjNUYMDNTYpAkvvUP3YEfr4pLwig&oe=69FE9F5B,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,400.00,400.00,400.00,400.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/2206531300152825,Technics sl-dd22,https://www.facebook.com/marketplace/item/2206531300152825,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/669900373_1692191128890478_1463414353173811767_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=KgiOgNkCWKQQ7kNvwEFq6cJ&_nc_oc=AdqyLXItYe0PXeLWI_4eEr8uVEjcI-XExm55J3F32TE5m-3b-CJFQEE5LlUJ_M43w5U&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af70aMAHJkfZJdq_18QPAw7HaJ1firDdNRjQu9UvFpUo1g&oe=69FEA74C,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,75.00,75.00,75.00,75.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1488361826034793,NHT SW2P Subwoofer,https://www.facebook.com/marketplace/item/1488361826034793,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/682695023_2198171210924174_5638161823161229726_n.jpg?stp=c0.152.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=58sIT44MQXUQ7kNvwG9K9l-&_nc_oc=AdrIoLNlTJA1yJEG5_xIBZeT2kFq0v-qIsG61lvcHdiARc2018BaYArrJFBgwfF0tIA&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7YAxTn9Ltv-Kvng-frB-vX3FL9Lu6fGPihMVLwyKOz_A&oe=69FEC49E,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,100.00,100.00,100.00,100.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/976703765096977,Two Vandersteen model 1 tower speakers,https://www.facebook.com/marketplace/item/976703765096977,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/686420592_937412235770015_130430972718967839_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=RIKUmCLvaIQQ7kNvwHLPNbT&_nc_oc=AdqIOmzC5BfGSXWs2aC3Grn7UJr6eUoM3kWxEEzFton6FApICxa2SSdIHcbkogjCG-k&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7D8x-qUevdeU6YiYWVrz_fGPi5S0fOIp7PPjzCKS4wXQ&oe=69FEB1FC,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,350.00,350.00,350.00,350.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/2187405788698519,Technics SP10 MK2,https://www.facebook.com/marketplace/item/2187405788698519,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t45.5328-4/680266612_2008341640058968_2177586883539467612_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=i9HSAcn3I8cQ7kNvwH7uyP8&_nc_oc=Adqi147BeBsHpcN71t9a25DCh2Jx7gvxz1sdFIuOnkg_CC_739dUW1FvEnsUb89KThA&_nc_zt=23&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7h6rlN6IX9yLa-CTTi1Qoath7I84wwxrY4OIj7wROZ9g&oe=69FEAC0A,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,1900.00,1900.00,1900.00,1900.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1275855094653613,Technics SL-1500 turntable,https://www.facebook.com/marketplace/item/1275855094653613,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/686163523_956561413826911_2152078444919903828_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=PNdXIXSp4I4Q7kNvwFCYvoH&_nc_oc=AdoVkusyDuIzedSQmQ7E_3QVu6YCbNEnb8jzZ_1TjoSuHOKvT4lCjE9pKl98cUCHirA&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af4E0tcMeZXL7WfuTqBmcLnHcony2aNhldYi0lfCALOeKg&oe=69FEA4E8,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,450.00,450.00,450.00,450.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/842256178592758,Technics 1200 turn table,https://www.facebook.com/marketplace/item/842256178592758,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/594963657_1215303947146676_5946742510907887894_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=K6Ipvszi2joQ7kNvwFGnRqY&_nc_oc=Adp-nrnDDhVTcmlUfclkts1y4oCs7dxPrcmaJ68vQ2HLGDcV-lnj9kFlCGUEIuIwzK4&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7G2VYJD5yxtgXibSQuCKJp6WK3fIA4cBY6OdCgiCEKPQ&oe=69FE9155,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,2500.00,2500.00,2500.00,2500.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1475578267355114,Technics by Panasonic turntable system SP-210,https://www.facebook.com/marketplace/item/1475578267355114,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/677957149_3316326975216297_3912932554294600032_n.jpg?stp=c0.151.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=PfbgpkjEsf4Q7kNvwFNftBi&_nc_oc=AdqOv3-XBuOc6dR_HklHXDlDo2MgsvWkM0DAch-bgZejApYOBI1buJ4UH8OtqXURtoc&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af4fcjrvQGFtwS6Nk8q_xSKKalH_FxLfzahMN6Oq5R8Mgw&oe=69FE8F56,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,100.00,100.00,100.00,100.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1772295480416314,Technics SL-BD22 Turntable Record Player,https://www.facebook.com/marketplace/item/1772295480416314,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/684107011_2053801088876929_3998284504820354121_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=J4IuikeAY38Q7kNvwGXIwrr&_nc_oc=AdqG4Crd4Leq0Go86Ut6GdhzslJM7miMT8t7WOpX3ut3Gnkewzx0bTg5ymD7Vd52630&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af6gPo33mt03KNgCiZ6Q0I79xf4ARvB8PQqLhJvudXyA3g&oe=69FEAAB6,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,50.00,50.00,50.00,50.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1531415467937609,Pro Sound System Pieces,https://www.facebook.com/marketplace/item/1531415467937609,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/626799015_903612808878469_2337515509784722610_n.jpg?stp=c46.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=0A9RXGv0ApAQ7kNvwG-jbgY&_nc_oc=AdrN-OxklXDf4uYwA-ahTT-9eLUyL1AKjnu4yblfSGwlBif4VSsAW8EcAVMkOzUNcdI&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7TxBjIhstn_4I7V4ruqmg3uGNSom15ZNUH-phfKrWvQw&oe=69FEBD79,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,100.00,100.00,100.00,100.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/905024732573667,Aime Leon Dore SL-1200M7ALD Technics.,https://www.facebook.com/marketplace/item/905024732573667,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/678432407_1394284009192546_2057292285650359231_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=e0PEHvW_OzQQ7kNvwE-hj58&_nc_oc=Adq2yb_749ytZKdTlfo_3XoWmq2IQxcGTeetUdB-vNGSsMjGLAeQbTZ55Js7uga1Dsg&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af68M8My6ow8qDlNmF5w6dcvzeb6lp81l4Uv7WQHdyZ5gQ&oe=69FEC1A0,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,4000.00,4000.00,4000.00,4000.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1227111929526628,Turntable SL-1200MK7 System Direct Drive,https://www.facebook.com/marketplace/item/1227111929526628,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/628464416_1535858860821279_5820138280227592676_n.jpg?stp=c0.152.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=56tK4db6J98Q7kNvwHB39pd&_nc_oc=AdrBMHOMcZdhJ_qAP-KhOVOTbhZ99zZX5hXPoPLXDjofXLyMeY8UQHeywdydw1Z-oZg&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af6IpohWHTezrZpRjfiGgKnqsd2_bkxy0dTxr4tRUipSNQ&oe=69FEABB4,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,800.00,800.00,800.00,800.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/26642653282004133,Technics 1200 Black & Gold 50th Anniversary Turnatables (1 pair),https://www.facebook.com/marketplace/item/26642653282004133,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/631238087_901062226433198_1420084135328264303_n.jpg?stp=c26.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=z-kohX3v1hQQ7kNvwFCgizD&_nc_oc=AdqnLpqo5KOOUESYVfaTKnVHggJfCXuM5QNUTjh41gWOWuCMG-ijNygPedrXBZGj0b4&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af6PuOmC14_4koJBPBWP_MmlF5WwU2NBc-4FSVSdnvw8Pg&oe=69FEA866,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,6500.00,6500.00,6500.00,6500.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1471583707804163,Sony PS-LX240,https://www.facebook.com/marketplace/item/1471583707804163,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/668104376_2134697307263089_1264914012609333787_n.jpg?stp=c126.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=LPlmB-jF624Q7kNvwHapDv2&_nc_oc=Adqhkv8m0cq2-uVPIPELxIfzrihBfhtCmpvi2F4HhTWmvZTAWRVSkxv7_xlNxFxowOI&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7eCsYWzNEiIbLi74BQhXiNzL0FCVDjYHyEGkgE3OBDyg&oe=69FEA5E9,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,65.00,65.00,65.00,65.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/2399295463877862,Technics SL-D202 Vintage Turntable,https://www.facebook.com/marketplace/item/2399295463877862,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/686397574_1483663246465157_5886860247789896777_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=rFIckKxXlaIQ7kNvwFrD-CI&_nc_oc=Adop9FjpY4jUe1i9SVnhnTsEwsDW_YejZzskThCSxZzXUdOgmS3QKoOvWaap4La-lpY&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af5RRXfEeOWzVp1jT_X3ggxC324xJb8BA18RTzoqAXq_0Q&oe=69FEA0C0,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,300.00,300.00,300.00,300.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/977125881674987,technics sl d303 Japan direct drive turntable,https://www.facebook.com/marketplace/item/977125881674987,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/674270470_1834424960585256_8414710366717419294_n.jpg?stp=c0.4.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=9iiyga6GnrwQ7kNvwEBlL96&_nc_oc=AdoRT24nLOCy4fBItWByejNv9m0NvvNgm2iDJDTy1lcwUpLLijgQeAksG6-fa6wDLQU&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af6y4914GzOrlXuLq-fS2WssQodFhoCUQ6urwUpTZx3rUg&oe=69FE9522,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,120.00,120.00,120.00,120.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1253231939770874,"SET TOSHIBA SY-665 STEREO PREAMPLIFIER, SC-665 STEREO POWER AMPLIFIER AND TOSHIBA ST-665 TUNER",https://www.facebook.com/marketplace/item/1253231939770874,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/657385005_1702519067404982_2485708978313765031_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=mg31VsbJxocQ7kNvwEkjuFW&_nc_oc=AdoBW3zI_xvG2c3dqerQpeO19aVxCqIQI9VPsLe6ya_5H_dMpyToZHVkkejjIFtH5kE&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af4XHSUVB4rWYqA5U_Z02Ufk54o5d7b4KatPF5x1iOA4Hg&oe=69FE9614,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,320.00,320.00,320.00,320.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/945446155146035,Audio technica AT-LP60x,https://www.facebook.com/marketplace/item/945446155146035,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/686335487_828680590314979_3166393675205094969_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=6zEzRu4rM1YQ7kNvwESE85v&_nc_oc=AdpTtgDak6qfMP8hQyvbDcuvfoPDdsJ8nkgaWh6_XEO7uDdi4OyQTZRrpWprl7MSwIA&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af6Ab9wwKKMpyY-v42uDWqokHri8VeBm_kfSF5OrRTjl0w&oe=69FEB5C9,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,120.00,120.00,120.00,120.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/886248260712184,Set of Technics 1200 MK3D originals grounded upgraded RCA with Road cases and Ortofon blue set,https://www.facebook.com/marketplace/item/886248260712184,"Athens, GA",https://scontent.fbis1-1.fna.fbcdn.net/v/t39.84726-6/635521099_1553571909041067_4896776791435516404_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=5L7BqkhZTJwQ7kNvwEh-8CW&_nc_oc=Adr2Wi1LIL_aD21n4DRs_2vfyXd-XGLQadzZKag3pfSQwc5K8Iv4vXolLaVITCj7CUg&_nc_zt=14&_nc_ht=scontent.fbis1-1.fna&_nc_gid=7h57z7HjOurLzxZdLin4Og&_nc_ss=72289&oh=00_Af7sX3cBTac-ev2BNsk9BpRFJIy4o1rB0n49CVi0VAGXcg&oe=69FEA852,2026-05-05T02:53:38+00:00,2026-05-05T03:00:24+00:00,2,3300.00,3300.00,3300.00,3300.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
